"","...1","country","region","Logged GDP per capita","Social support","Healthy life expectancy","Freedom to make life choices","Generosity","Perceptions of corruption","latitude","longitude","Year","Score"
"433",63,"Peru","Latin America and Caribbean",9.458,0.832,68.25,0.822,-0.154,0.891,-9.189967,-75.015152,"2020",5.796800137
"434",63,"Peru","Latin America and Caribbean",9.458,0.832,68.25,0.822,-0.154,0.891,-9.189967,-75.015152,"2021",5.84
"435",64,"Bosnia and Herzegovina","Central and Eastern Europe",9.59,0.87,68.098,0.706,0.113,0.931,43.915886,17.679076,"2015",4.949
"436",64,"Bosnia and Herzegovina","Central and Eastern Europe",9.59,0.87,68.098,0.706,0.113,0.931,43.915886,17.679076,"2016",5.163
"437",64,"Bosnia and Herzegovina","Central and Eastern Europe",9.59,0.87,68.098,0.706,0.113,0.931,43.915886,17.679076,"2017",5.18200016
"438",64,"Bosnia and Herzegovina","Central and Eastern Europe",9.59,0.87,68.098,0.706,0.113,0.931,43.915886,17.679076,"2018",5.129
"439",64,"Bosnia and Herzegovina","Central and Eastern Europe",9.59,0.87,68.098,0.706,0.113,0.931,43.915886,17.679076,"2019",5.386
"440",64,"Bosnia and Herzegovina","Central and Eastern Europe",9.59,0.87,68.098,0.706,0.113,0.931,43.915886,17.679076,"2020",5.77820015
"441",64,"Bosnia and Herzegovina","Central and Eastern Europe",9.59,0.87,68.098,0.706,0.113,0.931,43.915886,17.679076,"2021",5.813
"442",65,"Moldova","Commonwealth of Independent States",9.454,0.857,65.699,0.822,-0.079,0.918,47.411631,28.369885,"2015",5.889
"443",65,"Moldova","Commonwealth of Independent States",9.454,0.857,65.699,0.822,-0.079,0.918,47.411631,28.369885,"2016",5.897
"444",65,"Moldova","Commonwealth of Independent States",9.454,0.857,65.699,0.822,-0.079,0.918,47.411631,28.369885,"2017",5.837999821
"445",65,"Moldova","Commonwealth of Independent States",9.454,0.857,65.699,0.822,-0.079,0.918,47.411631,28.369885,"2018",5.64
"446",65,"Moldova","Commonwealth of Independent States",9.454,0.857,65.699,0.822,-0.079,0.918,47.411631,28.369885,"2019",5.529
"447",65,"Moldova","Commonwealth of Independent States",9.454,0.857,65.699,0.822,-0.079,0.918,47.411631,28.369885,"2020",5.747499943
"448",65,"Moldova","Commonwealth of Independent States",9.454,0.857,65.699,0.822,-0.079,0.918,47.411631,28.369885,"2021",5.766
"449",66,"Ecuador","Latin America and Caribbean",9.313,0.821,68.8,0.842,-0.124,0.843,-1.831239,-78.183406,"2015",5.975
"450",66,"Ecuador","Latin America and Caribbean",9.313,0.821,68.8,0.842,-0.124,0.843,-1.831239,-78.183406,"2016",5.976
"451",66,"Ecuador","Latin America and Caribbean",9.313,0.821,68.8,0.842,-0.124,0.843,-1.831239,-78.183406,"2017",6.007999897
"452",66,"Ecuador","Latin America and Caribbean",9.313,0.821,68.8,0.842,-0.124,0.843,-1.831239,-78.183406,"2018",5.973
"453",66,"Ecuador","Latin America and Caribbean",9.313,0.821,68.8,0.842,-0.124,0.843,-1.831239,-78.183406,"2019",6.028
"454",66,"Ecuador","Latin America and Caribbean",9.313,0.821,68.8,0.842,-0.124,0.843,-1.831239,-78.183406,"2020",5.69329977
"455",66,"Ecuador","Latin America and Caribbean",9.313,0.821,68.8,0.842,-0.124,0.843,-1.831239,-78.183406,"2021",5.764
"456",67,"Kyrgyzstan","Commonwealth of Independent States",8.538,0.893,64.401,0.935,0.119,0.908,41.20438,74.766098,"2015",5.286
"457",67,"Kyrgyzstan","Commonwealth of Independent States",8.538,0.893,64.401,0.935,0.119,0.908,41.20438,74.766098,"2016",5.185
"458",67,"Kyrgyzstan","Commonwealth of Independent States",8.538,0.893,64.401,0.935,0.119,0.908,41.20438,74.766098,"2017",5.004000187
"459",67,"Kyrgyzstan","Commonwealth of Independent States",8.538,0.893,64.401,0.935,0.119,0.908,41.20438,74.766098,"2018",5.131
"460",67,"Kyrgyzstan","Commonwealth of Independent States",8.538,0.893,64.401,0.935,0.119,0.908,41.20438,74.766098,"2019",5.261
"461",67,"Kyrgyzstan","Commonwealth of Independent States",8.538,0.893,64.401,0.935,0.119,0.908,41.20438,74.766098,"2020",5.692100048
"462",67,"Kyrgyzstan","Commonwealth of Independent States",8.538,0.893,64.401,0.935,0.119,0.908,41.20438,74.766098,"2021",5.744
"463",68,"Greece","Western Europe",10.279,0.823,72.6,0.582,-0.288,0.823,39.074208,21.824312,"2015",4.857
"464",68,"Greece","Western Europe",10.279,0.823,72.6,0.582,-0.288,0.823,39.074208,21.824312,"2016",5.033
"465",68,"Greece","Western Europe",10.279,0.823,72.6,0.582,-0.288,0.823,39.074208,21.824312,"2017",5.227000237
"466",68,"Greece","Western Europe",10.279,0.823,72.6,0.582,-0.288,0.823,39.074208,21.824312,"2018",5.358
"467",68,"Greece","Western Europe",10.279,0.823,72.6,0.582,-0.288,0.823,39.074208,21.824312,"2019",5.287
"468",68,"Greece","Western Europe",10.279,0.823,72.6,0.582,-0.288,0.823,39.074208,21.824312,"2020",5.689199924
"469",68,"Greece","Western Europe",10.279,0.823,72.6,0.582,-0.288,0.823,39.074208,21.824312,"2021",5.723
"470",69,"Bolivia","Latin America and Caribbean",9.046,0.81,63.901,0.875,-0.077,0.839,-16.290154,-63.588653,"2015",5.89
"471",69,"Bolivia","Latin America and Caribbean",9.046,0.81,63.901,0.875,-0.077,0.839,-16.290154,-63.588653,"2016",5.822
"472",69,"Bolivia","Latin America and Caribbean",9.046,0.81,63.901,0.875,-0.077,0.839,-16.290154,-63.588653,"2017",5.822999954
"473",69,"Bolivia","Latin America and Caribbean",9.046,0.81,63.901,0.875,-0.077,0.839,-16.290154,-63.588653,"2018",5.752
"474",69,"Bolivia","Latin America and Caribbean",9.046,0.81,63.901,0.875,-0.077,0.839,-16.290154,-63.588653,"2019",5.779
"475",69,"Bolivia","Latin America and Caribbean",9.046,0.81,63.901,0.875,-0.077,0.839,-16.290154,-63.588653,"2020",5.674099922
"476",69,"Bolivia","Latin America and Caribbean",9.046,0.81,63.901,0.875,-0.077,0.839,-16.290154,-63.588653,"2021",5.716
"477",70,"Mongolia","East Asia",9.4,0.935,62.5,0.708,0.116,0.856,46.862496,103.846656,"2015",4.874
"478",70,"Mongolia","East Asia",9.4,0.935,62.5,0.708,0.116,0.856,46.862496,103.846656,"2016",4.907
"479",70,"Mongolia","East Asia",9.4,0.935,62.5,0.708,0.116,0.856,46.862496,103.846656,"2017",4.954999924
"480",70,"Mongolia","East Asia",9.4,0.935,62.5,0.708,0.116,0.856,46.862496,103.846656,"2018",5.125
"481",70,"Mongolia","East Asia",9.4,0.935,62.5,0.708,0.116,0.856,46.862496,103.846656,"2019",5.285
"482",70,"Mongolia","East Asia",9.4,0.935,62.5,0.708,0.116,0.856,46.862496,103.846656,"2020",5.607500076
"483",70,"Mongolia","East Asia",9.4,0.935,62.5,0.708,0.116,0.856,46.862496,103.846656,"2021",5.677
"484",71,"Paraguay","Latin America and Caribbean",9.448,0.893,65.9,0.876,0.028,0.882,-23.442503,-58.443832,"2015",5.878
"485",71,"Paraguay","Latin America and Caribbean",9.448,0.893,65.9,0.876,0.028,0.882,-23.442503,-58.443832,"2016",5.538
"486",71,"Paraguay","Latin America and Caribbean",9.448,0.893,65.9,0.876,0.028,0.882,-23.442503,-58.443832,"2017",5.493000031
"487",71,"Paraguay","Latin America and Caribbean",9.448,0.893,65.9,0.876,0.028,0.882,-23.442503,-58.443832,"2018",5.681
"488",71,"Paraguay","Latin America and Caribbean",9.448,0.893,65.9,0.876,0.028,0.882,-23.442503,-58.443832,"2019",5.743
"489",71,"Paraguay","Latin America and Caribbean",9.448,0.893,65.9,0.876,0.028,0.882,-23.442503,-58.443832,"2020",5.555699825
"490",71,"Paraguay","Latin America and Caribbean",9.448,0.893,65.9,0.876,0.028,0.882,-23.442503,-58.443832,"2021",5.653
"491",72,"Montenegro","Central and Eastern Europe",9.94,0.858,68.699,0.708,-0.034,0.812,42.708678,19.37439,"2015",5.192
"492",72,"Montenegro","Central and Eastern Europe",9.94,0.858,68.699,0.708,-0.034,0.812,42.708678,19.37439,"2016",5.161
"493",72,"Montenegro","Central and Eastern Europe",9.94,0.858,68.699,0.708,-0.034,0.812,42.708678,19.37439,"2017",5.236999989
"494",72,"Montenegro","Central and Eastern Europe",9.94,0.858,68.699,0.708,-0.034,0.812,42.708678,19.37439,"2018",5.347
"495",72,"Montenegro","Central and Eastern Europe",9.94,0.858,68.699,0.708,-0.034,0.812,42.708678,19.37439,"2019",5.523
"496",72,"Montenegro","Central and Eastern Europe",9.94,0.858,68.699,0.708,-0.034,0.812,42.708678,19.37439,"2020",5.54610014
"497",72,"Montenegro","Central and Eastern Europe",9.94,0.858,68.699,0.708,-0.034,0.812,42.708678,19.37439,"2021",5.581
"498",73,"Dominican Republic","Latin America and Caribbean",9.802,0.853,66.102,0.86,-0.133,0.714,18.735693,-70.162651,"2015",4.885
"499",73,"Dominican Republic","Latin America and Caribbean",9.802,0.853,66.102,0.86,-0.133,0.714,18.735693,-70.162651,"2016",5.155
"500",73,"Dominican Republic","Latin America and Caribbean",9.802,0.853,66.102,0.86,-0.133,0.714,18.735693,-70.162651,"2017",5.230000019
"501",73,"Dominican Republic","Latin America and Caribbean",9.802,0.853,66.102,0.86,-0.133,0.714,18.735693,-70.162651,"2018",5.302
"502",73,"Dominican Republic","Latin America and Caribbean",9.802,0.853,66.102,0.86,-0.133,0.714,18.735693,-70.162651,"2019",5.425
"503",73,"Dominican Republic","Latin America and Caribbean",9.802,0.853,66.102,0.86,-0.133,0.714,18.735693,-70.162651,"2020",5.546000004
"504",73,"Dominican Republic","Latin America and Caribbean",9.802,0.853,66.102,0.86,-0.133,0.714,18.735693,-70.162651,"2021",5.545
"505",75,"Belarus","Commonwealth of Independent States",9.853,0.91,66.253,0.65,-0.18,0.627,53.709807,27.953389,"2015",5.813
"506",75,"Belarus","Commonwealth of Independent States",9.853,0.91,66.253,0.65,-0.18,0.627,53.709807,27.953389,"2016",5.802
"507",75,"Belarus","Commonwealth of Independent States",9.853,0.91,66.253,0.65,-0.18,0.627,53.709807,27.953389,"2017",5.568999767
"508",75,"Belarus","Commonwealth of Independent States",9.853,0.91,66.253,0.65,-0.18,0.627,53.709807,27.953389,"2018",5.483
"509",75,"Belarus","Commonwealth of Independent States",9.853,0.91,66.253,0.65,-0.18,0.627,53.709807,27.953389,"2019",5.323
"510",75,"Belarus","Commonwealth of Independent States",9.853,0.91,66.253,0.65,-0.18,0.627,53.709807,27.953389,"2020",5.539899826
"511",75,"Belarus","Commonwealth of Independent States",9.853,0.91,66.253,0.65,-0.18,0.627,53.709807,27.953389,"2021",5.534
"512",76,"Russia","Commonwealth of Independent States",10.189,0.903,64.703,0.718,-0.111,0.845,61.52401,105.318756,"2015",5.716
"513",76,"Russia","Commonwealth of Independent States",10.189,0.903,64.703,0.718,-0.111,0.845,61.52401,105.318756,"2016",5.856
"514",76,"Russia","Commonwealth of Independent States",10.189,0.903,64.703,0.718,-0.111,0.845,61.52401,105.318756,"2017",5.962999821
"515",76,"Russia","Commonwealth of Independent States",10.189,0.903,64.703,0.718,-0.111,0.845,61.52401,105.318756,"2018",5.81
"516",76,"Russia","Commonwealth of Independent States",10.189,0.903,64.703,0.718,-0.111,0.845,61.52401,105.318756,"2019",5.648
"517",76,"Russia","Commonwealth of Independent States",10.189,0.903,64.703,0.718,-0.111,0.845,61.52401,105.318756,"2020",5.53550005
"518",76,"Russia","Commonwealth of Independent States",10.189,0.903,64.703,0.718,-0.111,0.845,61.52401,105.318756,"2021",5.477
"519",78,"Tajikistan","Commonwealth of Independent States",8.091,0.86,64.281,0.832,-0.056,0.553,38.861034,71.276093,"2015",4.786
"520",78,"Tajikistan","Commonwealth of Independent States",8.091,0.86,64.281,0.832,-0.056,0.553,38.861034,71.276093,"2016",4.996
"521",78,"Tajikistan","Commonwealth of Independent States",8.091,0.86,64.281,0.832,-0.056,0.553,38.861034,71.276093,"2017",5.040999889
"522",78,"Tajikistan","Commonwealth of Independent States",8.091,0.86,64.281,0.832,-0.056,0.553,38.861034,71.276093,"2018",5.199
"523",78,"Tajikistan","Commonwealth of Independent States",8.091,0.86,64.281,0.832,-0.056,0.553,38.861034,71.276093,"2019",5.467
"524",78,"Tajikistan","Commonwealth of Independent States",8.091,0.86,64.281,0.832,-0.056,0.553,38.861034,71.276093,"2020",5.510399818
"525",78,"Tajikistan","Commonwealth of Independent States",8.091,0.86,64.281,0.832,-0.056,0.553,38.861034,71.276093,"2021",5.466
"526",79,"Vietnam","Southeast Asia",8.973,0.85,68.034,0.94,-0.098,0.796,14.058324,108.277199,"2015",5.36
"527",79,"Vietnam","Southeast Asia",8.973,0.85,68.034,0.94,-0.098,0.796,14.058324,108.277199,"2016",5.061
"528",79,"Vietnam","Southeast Asia",8.973,0.85,68.034,0.94,-0.098,0.796,14.058324,108.277199,"2017",5.073999882
"529",79,"Vietnam","Southeast Asia",8.973,0.85,68.034,0.94,-0.098,0.796,14.058324,108.277199,"2018",5.103
"530",79,"Vietnam","Southeast Asia",8.973,0.85,68.034,0.94,-0.098,0.796,14.058324,108.277199,"2019",5.175
"531",79,"Vietnam","Southeast Asia",8.973,0.85,68.034,0.94,-0.098,0.796,14.058324,108.277199,"2020",5.504700184
"532",79,"Vietnam","Southeast Asia",8.973,0.85,68.034,0.94,-0.098,0.796,14.058324,108.277199,"2021",5.411
"533",80,"Libya","Middle East and North Africa",9.622,0.827,62.3,0.771,-0.087,0.667,26.3351,17.228331,"2015",5.754
"534",80,"Libya","Middle East and North Africa",9.622,0.827,62.3,0.771,-0.087,0.667,26.3351,17.228331,"2016",5.615
"535",80,"Libya","Middle East and North Africa",9.622,0.827,62.3,0.771,-0.087,0.667,26.3351,17.228331,"2017",5.525000095
"536",80,"Libya","Middle East and North Africa",9.622,0.827,62.3,0.771,-0.087,0.667,26.3351,17.228331,"2018",5.566
"537",80,"Libya","Middle East and North Africa",9.622,0.827,62.3,0.771,-0.087,0.667,26.3351,17.228331,"2019",5.525
"538",80,"Libya","Middle East and North Africa",9.622,0.827,62.3,0.771,-0.087,0.667,26.3351,17.228331,"2020",5.488800049
"539",80,"Libya","Middle East and North Africa",9.622,0.827,62.3,0.771,-0.087,0.667,26.3351,17.228331,"2021",5.41
"540",81,"Malaysia","Southeast Asia",10.238,0.817,67.102,0.895,0.125,0.839,4.210484,101.975766,"2015",5.77
"541",81,"Malaysia","Southeast Asia",10.238,0.817,67.102,0.895,0.125,0.839,4.210484,101.975766,"2016",6.005
"542",81,"Malaysia","Southeast Asia",10.238,0.817,67.102,0.895,0.125,0.839,4.210484,101.975766,"2017",6.084000111
"543",81,"Malaysia","Southeast Asia",10.238,0.817,67.102,0.895,0.125,0.839,4.210484,101.975766,"2018",6.322
"544",81,"Malaysia","Southeast Asia",10.238,0.817,67.102,0.895,0.125,0.839,4.210484,101.975766,"2019",5.339
"545",81,"Malaysia","Southeast Asia",10.238,0.817,67.102,0.895,0.125,0.839,4.210484,101.975766,"2020",5.456200123
"546",81,"Malaysia","Southeast Asia",10.238,0.817,67.102,0.895,0.125,0.839,4.210484,101.975766,"2021",5.384
"547",82,"Indonesia","Southeast Asia",9.365,0.811,62.236,0.873,0.542,0.867,-0.789275,113.921327,"2015",5.399
"548",82,"Indonesia","Southeast Asia",9.365,0.811,62.236,0.873,0.542,0.867,-0.789275,113.921327,"2016",5.314
"549",82,"Indonesia","Southeast Asia",9.365,0.811,62.236,0.873,0.542,0.867,-0.789275,113.921327,"2017",5.262000084
"550",82,"Indonesia","Southeast Asia",9.365,0.811,62.236,0.873,0.542,0.867,-0.789275,113.921327,"2018",5.093
"551",82,"Indonesia","Southeast Asia",9.365,0.811,62.236,0.873,0.542,0.867,-0.789275,113.921327,"2019",5.192
"552",82,"Indonesia","Southeast Asia",9.365,0.811,62.236,0.873,0.542,0.867,-0.789275,113.921327,"2020",5.384300232
"553",82,"Indonesia","Southeast Asia",9.365,0.811,62.236,0.873,0.542,0.867,-0.789275,113.921327,"2021",5.345
"554",84,"China","East Asia",9.673,0.811,69.593,0.904,-0.146,0.755,35.86166,104.195397,"2015",5.14
"555",84,"China","East Asia",9.673,0.811,69.593,0.904,-0.146,0.755,35.86166,104.195397,"2016",5.245
"556",84,"China","East Asia",9.673,0.811,69.593,0.904,-0.146,0.755,35.86166,104.195397,"2017",5.272999763
"557",84,"China","East Asia",9.673,0.811,69.593,0.904,-0.146,0.755,35.86166,104.195397,"2018",5.246
"558",84,"China","East Asia",9.673,0.811,69.593,0.904,-0.146,0.755,35.86166,104.195397,"2019",5.191
"559",84,"China","East Asia",9.673,0.811,69.593,0.904,-0.146,0.755,35.86166,104.195397,"2020",5.285600185
"560",84,"China","East Asia",9.673,0.811,69.593,0.904,-0.146,0.755,35.86166,104.195397,"2021",5.339
"561",86,"Armenia","Commonwealth of Independent States",9.487,0.799,67.055,0.825,-0.168,0.629,40.069099,45.038189,"2015",4.35
"562",86,"Armenia","Commonwealth of Independent States",9.487,0.799,67.055,0.825,-0.168,0.629,40.069099,45.038189,"2016",4.36
"563",86,"Armenia","Commonwealth of Independent States",9.487,0.799,67.055,0.825,-0.168,0.629,40.069099,45.038189,"2017",4.375999928
"564",86,"Armenia","Commonwealth of Independent States",9.487,0.799,67.055,0.825,-0.168,0.629,40.069099,45.038189,"2018",4.321
"565",86,"Armenia","Commonwealth of Independent States",9.487,0.799,67.055,0.825,-0.168,0.629,40.069099,45.038189,"2019",4.559
"566",86,"Armenia","Commonwealth of Independent States",9.487,0.799,67.055,0.825,-0.168,0.629,40.069099,45.038189,"2020",5.21600008
"567",86,"Armenia","Commonwealth of Independent States",9.487,0.799,67.055,0.825,-0.168,0.629,40.069099,45.038189,"2021",5.283
"568",87,"Nepal","South Asia",8.12,0.774,64.233,0.782,0.152,0.727,28.394857,84.124008,"2015",4.514
"569",87,"Nepal","South Asia",8.12,0.774,64.233,0.782,0.152,0.727,28.394857,84.124008,"2016",4.793
"570",87,"Nepal","South Asia",8.12,0.774,64.233,0.782,0.152,0.727,28.394857,84.124008,"2017",4.961999893
"571",87,"Nepal","South Asia",8.12,0.774,64.233,0.782,0.152,0.727,28.394857,84.124008,"2018",4.88
"572",87,"Nepal","South Asia",8.12,0.774,64.233,0.782,0.152,0.727,28.394857,84.124008,"2019",4.913
"573",87,"Nepal","South Asia",8.12,0.774,64.233,0.782,0.152,0.727,28.394857,84.124008,"2020",5.197599888
"574",87,"Nepal","South Asia",8.12,0.774,64.233,0.782,0.152,0.727,28.394857,84.124008,"2021",5.269
"575",88,"Bulgaria","Central and Eastern Europe",10.016,0.931,67,0.788,-0.096,0.932,42.733883,25.48583,"2015",4.218
"576",88,"Bulgaria","Central and Eastern Europe",10.016,0.931,67,0.788,-0.096,0.932,42.733883,25.48583,"2016",4.217
"577",88,"Bulgaria","Central and Eastern Europe",10.016,0.931,67,0.788,-0.096,0.932,42.733883,25.48583,"2017",4.714000225
"578",88,"Bulgaria","Central and Eastern Europe",10.016,0.931,67,0.788,-0.096,0.932,42.733883,25.48583,"2018",4.933
"579",88,"Bulgaria","Central and Eastern Europe",10.016,0.931,67,0.788,-0.096,0.932,42.733883,25.48583,"2019",5.011
"580",88,"Bulgaria","Central and Eastern Europe",10.016,0.931,67,0.788,-0.096,0.932,42.733883,25.48583,"2020",5.194399834
"581",88,"Bulgaria","Central and Eastern Europe",10.016,0.931,67,0.788,-0.096,0.932,42.733883,25.48583,"2021",5.266
"582",89,"Maldives","South Asia",9.826,0.913,70.6,0.854,0.024,0.825,3.202778,73.22068,"2020",5.164800167
"583",89,"Maldives","South Asia",9.826,0.913,70.6,0.854,0.024,0.825,3.202778,73.22068,"2021",5.198
"584",90,"Azerbaijan","Commonwealth of Independent States",9.569,0.836,65.656,0.814,-0.223,0.506,40.143105,47.576927,"2015",5.212
"585",90,"Azerbaijan","Commonwealth of Independent States",9.569,0.836,65.656,0.814,-0.223,0.506,40.143105,47.576927,"2016",5.291
"586",90,"Azerbaijan","Commonwealth of Independent States",9.569,0.836,65.656,0.814,-0.223,0.506,40.143105,47.576927,"2017",5.234000206
"587",90,"Azerbaijan","Commonwealth of Independent States",9.569,0.836,65.656,0.814,-0.223,0.506,40.143105,47.576927,"2018",5.201
"588",90,"Azerbaijan","Commonwealth of Independent States",9.569,0.836,65.656,0.814,-0.223,0.506,40.143105,47.576927,"2019",5.208
"589",90,"Azerbaijan","Commonwealth of Independent States",9.569,0.836,65.656,0.814,-0.223,0.506,40.143105,47.576927,"2020",5.159800053
"590",90,"Azerbaijan","Commonwealth of Independent States",9.569,0.836,65.656,0.814,-0.223,0.506,40.143105,47.576927,"2021",5.171
"591",91,"Cameroon","Sub-Saharan Africa",8.189,0.71,53.515,0.731,0.026,0.848,7.369722,12.354722,"2015",4.252
"592",91,"Cameroon","Sub-Saharan Africa",8.189,0.71,53.515,0.731,0.026,0.848,7.369722,12.354722,"2016",4.513
"593",91,"Cameroon","Sub-Saharan Africa",8.189,0.71,53.515,0.731,0.026,0.848,7.369722,12.354722,"2017",4.695000172
"594",91,"Cameroon","Sub-Saharan Africa",8.189,0.71,53.515,0.731,0.026,0.848,7.369722,12.354722,"2018",4.975
"595",91,"Cameroon","Sub-Saharan Africa",8.189,0.71,53.515,0.731,0.026,0.848,7.369722,12.354722,"2019",5.044
"596",91,"Cameroon","Sub-Saharan Africa",8.189,0.71,53.515,0.731,0.026,0.848,7.369722,12.354722,"2020",5.147999763
"597",91,"Cameroon","Sub-Saharan Africa",8.189,0.71,53.515,0.731,0.026,0.848,7.369722,12.354722,"2021",5.142
"598",92,"Senegal","Sub-Saharan Africa",8.118,0.71,59.802,0.695,-0.046,0.801,14.497401,-14.452362,"2015",3.904
"599",92,"Senegal","Sub-Saharan Africa",8.118,0.71,59.802,0.695,-0.046,0.801,14.497401,-14.452362,"2016",4.219
"600",92,"Senegal","Sub-Saharan Africa",8.118,0.71,59.802,0.695,-0.046,0.801,14.497401,-14.452362,"2017",4.534999847
"601",92,"Senegal","Sub-Saharan Africa",8.118,0.71,59.802,0.695,-0.046,0.801,14.497401,-14.452362,"2018",4.631
"602",92,"Senegal","Sub-Saharan Africa",8.118,0.71,59.802,0.695,-0.046,0.801,14.497401,-14.452362,"2019",4.681
"603",92,"Senegal","Sub-Saharan Africa",8.118,0.71,59.802,0.695,-0.046,0.801,14.497401,-14.452362,"2020",5.137199879
"604",92,"Senegal","Sub-Saharan Africa",8.118,0.71,59.802,0.695,-0.046,0.801,14.497401,-14.452362,"2021",5.132
"605",93,"Albania","Central and Eastern Europe",9.52,0.697,68.999,0.785,-0.03,0.901,41.153332,20.168331,"2015",4.959
"606",93,"Albania","Central and Eastern Europe",9.52,0.697,68.999,0.785,-0.03,0.901,41.153332,20.168331,"2016",4.655
"607",93,"Albania","Central and Eastern Europe",9.52,0.697,68.999,0.785,-0.03,0.901,41.153332,20.168331,"2017",4.644000053
"608",93,"Albania","Central and Eastern Europe",9.52,0.697,68.999,0.785,-0.03,0.901,41.153332,20.168331,"2018",4.586
"609",93,"Albania","Central and Eastern Europe",9.52,0.697,68.999,0.785,-0.03,0.901,41.153332,20.168331,"2019",4.719
"610",93,"Albania","Central and Eastern Europe",9.52,0.697,68.999,0.785,-0.03,0.901,41.153332,20.168331,"2020",5.131800175
"611",93,"Albania","Central and Eastern Europe",9.52,0.697,68.999,0.785,-0.03,0.901,41.153332,20.168331,"2021",5.117
"612",95,"Ghana","Sub-Saharan Africa",8.58,0.727,57.586,0.807,0.123,0.848,7.946527,-1.023194,"2015",4.633
"613",95,"Ghana","Sub-Saharan Africa",8.58,0.727,57.586,0.807,0.123,0.848,7.946527,-1.023194,"2016",4.276
"614",95,"Ghana","Sub-Saharan Africa",8.58,0.727,57.586,0.807,0.123,0.848,7.946527,-1.023194,"2017",4.119999886
"615",95,"Ghana","Sub-Saharan Africa",8.58,0.727,57.586,0.807,0.123,0.848,7.946527,-1.023194,"2018",4.657
"616",95,"Ghana","Sub-Saharan Africa",8.58,0.727,57.586,0.807,0.123,0.848,7.946527,-1.023194,"2019",4.996
"617",95,"Ghana","Sub-Saharan Africa",8.58,0.727,57.586,0.807,0.123,0.848,7.946527,-1.023194,"2020",5.119100094
"618",95,"Ghana","Sub-Saharan Africa",8.58,0.727,57.586,0.807,0.123,0.848,7.946527,-1.023194,"2021",5.088
"619",96,"Niger","Sub-Saharan Africa",7.098,0.641,53.78,0.806,0.018,0.693,17.607789,8.081666,"2015",3.845
"620",96,"Niger","Sub-Saharan Africa",7.098,0.641,53.78,0.806,0.018,0.693,17.607789,8.081666,"2016",3.856
"621",96,"Niger","Sub-Saharan Africa",7.098,0.641,53.78,0.806,0.018,0.693,17.607789,8.081666,"2017",4.027999878
"622",96,"Niger","Sub-Saharan Africa",7.098,0.641,53.78,0.806,0.018,0.693,17.607789,8.081666,"2018",4.166
"623",96,"Niger","Sub-Saharan Africa",7.098,0.641,53.78,0.806,0.018,0.693,17.607789,8.081666,"2019",4.628
"624",96,"Niger","Sub-Saharan Africa",7.098,0.641,53.78,0.806,0.018,0.693,17.607789,8.081666,"2020",5.101500034
"625",96,"Niger","Sub-Saharan Africa",7.098,0.641,53.78,0.806,0.018,0.693,17.607789,8.081666,"2021",5.074
"626",97,"Turkmenistan","Commonwealth of Independent States",9.629,0.983,62.409,0.877,0.273,0.888,38.969719,59.556278,"2015",5.548
"627",97,"Turkmenistan","Commonwealth of Independent States",9.629,0.983,62.409,0.877,0.273,0.888,38.969719,59.556278,"2016",5.658
"628",97,"Turkmenistan","Commonwealth of Independent States",9.629,0.983,62.409,0.877,0.273,0.888,38.969719,59.556278,"2017",5.822000027
"629",97,"Turkmenistan","Commonwealth of Independent States",9.629,0.983,62.409,0.877,0.273,0.888,38.969719,59.556278,"2018",5.636
"630",97,"Turkmenistan","Commonwealth of Independent States",9.629,0.983,62.409,0.877,0.273,0.888,38.969719,59.556278,"2019",5.247
"631",97,"Turkmenistan","Commonwealth of Independent States",9.629,0.983,62.409,0.877,0.273,0.888,38.969719,59.556278,"2020",5.094799995
"632",97,"Turkmenistan","Commonwealth of Independent States",9.629,0.983,62.409,0.877,0.273,0.888,38.969719,59.556278,"2021",5.066
"633",98,"Gambia","Sub-Saharan Africa",7.686,0.69,55.16,0.697,0.424,0.746,13.443182,-15.310139,"2019",4.516
"634",98,"Gambia","Sub-Saharan Africa",7.686,0.69,55.16,0.697,0.424,0.746,13.443182,-15.310139,"2020",5.084899902
"635",98,"Gambia","Sub-Saharan Africa",7.686,0.69,55.16,0.697,0.424,0.746,13.443182,-15.310139,"2021",5.051
"636",99,"Benin","Sub-Saharan Africa",8.087,0.489,54.713,0.757,-0.034,0.661,9.30769,2.315834,"2015",3.34
"637",99,"Benin","Sub-Saharan Africa",8.087,0.489,54.713,0.757,-0.034,0.661,9.30769,2.315834,"2016",3.484
"638",99,"Benin","Sub-Saharan Africa",8.087,0.489,54.713,0.757,-0.034,0.661,9.30769,2.315834,"2017",3.657000065
"639",99,"Benin","Sub-Saharan Africa",8.087,0.489,54.713,0.757,-0.034,0.661,9.30769,2.315834,"2018",4.141
"640",99,"Benin","Sub-Saharan Africa",8.087,0.489,54.713,0.757,-0.034,0.661,9.30769,2.315834,"2019",4.883
"641",99,"Benin","Sub-Saharan Africa",8.087,0.489,54.713,0.757,-0.034,0.661,9.30769,2.315834,"2020",5.053199768
"642",99,"Benin","Sub-Saharan Africa",8.087,0.489,54.713,0.757,-0.034,0.661,9.30769,2.315834,"2021",5.045
"643",100,"Laos","Southeast Asia",8.947,0.728,58.968,0.91,0.123,0.658,19.85627,102.495496,"2015",4.876
"644",100,"Laos","Southeast Asia",8.947,0.728,58.968,0.91,0.123,0.658,19.85627,102.495496,"2016",4.876
